#Gene_Symbol	BioCycPath_ID	Metabolism_ID
PIP4K2B	PWY-6351	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis
INPP1	PWY-6363	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
INPP5K	PWY-6363	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
INPP5B	PWY-6363	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
INPP5A	PWY-6363	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
INPP5D	PWY-6363	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
INPP5F	PWY-6363	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
INPP5J	PWY-6363	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
MINPP1	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
ITPKC	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
ITPKA	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
ITPKB	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
INPP5J	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
INPP5F	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
INPP5D	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
INPP5A	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
INPP5B	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
INPP5K	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
INPP1	PWY-6358	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
ITPKB	PWY-6364	D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis
ITPKA	PWY-6364	D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis
ITPKC	PWY-6364	D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis
INPP5J	PWY-6364	D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis
MINPP1	PWY-6364	D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis
ITPK1	PWY-6365	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis
ISYNA1	PWY-2301	<i>myo</i>-inositol biosynthesis
IMPA1	PWY-2301	<i>myo</i>-inositol biosynthesis
IMPA2	PWY-2301	<i>myo</i>-inositol biosynthesis
IMPAD1	PWY-2301	<i>myo</i>-inositol biosynthesis
ATP7B	PWY-6137	copper transport II
ATP7A	PWY-6137	copper transport II
FRRS1	PWY-5934	Fe(III)-reduction and Fe(II) transport
RPIA	PENTOSE-P-PWY	pentose phosphate pathway
RPE	PENTOSE-P-PWY	pentose phosphate pathway
TKTL1	PENTOSE-P-PWY	pentose phosphate pathway
TKTL2	PENTOSE-P-PWY	pentose phosphate pathway
TKT	PENTOSE-P-PWY	pentose phosphate pathway
TALDO1	PENTOSE-P-PWY	pentose phosphate pathway
PGD	PENTOSE-P-PWY	pentose phosphate pathway
PGLS	PENTOSE-P-PWY	pentose phosphate pathway
H6PD	PENTOSE-P-PWY	pentose phosphate pathway
PI4KB	PWY3DJ-219	PIP metabolism
PI4K2B	PWY3DJ-219	PIP metabolism
PI4K2A	PWY3DJ-219	PIP metabolism
PI4KA	PWY3DJ-219	PIP metabolism
PIK3R3	PWY3DJ-219	PIP metabolism
PIK3R2	PWY3DJ-219	PIP metabolism
PIK3R5	PWY3DJ-219	PIP metabolism
PIK3R6	PWY3DJ-219	PIP metabolism
PIK3IP1	PWY3DJ-219	PIP metabolism
INPP4A	PWY3DJ-219	PIP metabolism
INPP4B	PWY3DJ-219	PIP metabolism
PIK3R4	PWY3DJ-219	PIP metabolism
PIK3C3	PWY3DJ-219	PIP metabolism
SACM1L	PWY3DJ-219	PIP metabolism
PIP5K1A	PWY3DJ-219	PIP metabolism
PIP5K1C	PWY3DJ-219	PIP metabolism
PIP5K1B	PWY3DJ-219	PIP metabolism
SYNJ1	PWY3DJ-219	PIP metabolism
OCRL	PWY3DJ-219	PIP metabolism
SYNJ2	PWY3DJ-219	PIP metabolism
INPP5B	PWY3DJ-219	PIP metabolism
PIP4K2A	PWY3DJ-219	PIP metabolism
PIP4K2C	PWY3DJ-219	PIP metabolism
PIP4K2B	PWY3DJ-219	PIP metabolism
TMEM55A	PWY3DJ-219	PIP metabolism
TMEM55B	PWY3DJ-219	PIP metabolism
PIKFYVE	PWY3DJ-219	PIP metabolism
MTMR3	PWY3DJ-219	PIP metabolism
MTMR14	PWY3DJ-219	PIP metabolism
PIK3CD	PWY3DJ-219	PIP metabolism
PIK3CB	PWY3DJ-219	PIP metabolism
PIK3CG	PWY3DJ-219	PIP metabolism
PIK3R1	PWY3DJ-219	PIP metabolism
PIK3CA	PWY3DJ-219	PIP metabolism
PTEN	PWY3DJ-219	PIP metabolism
TPTE	PWY3DJ-219	PIP metabolism
CDIPT	PWY3DJ-219	PIP metabolism
PLCG1	PWY3DJ-219	PIP metabolism
PLCB2	PWY3DJ-219	PIP metabolism
PLCB1	PWY3DJ-219	PIP metabolism
PLCD1	PWY3DJ-219	PIP metabolism
PLCE1	PWY3DJ-219	PIP metabolism
PLCB3	PWY3DJ-219	PIP metabolism
PLCD4	PWY3DJ-219	PIP metabolism
PLCH2	PWY3DJ-219	PIP metabolism
PLCH1	PWY3DJ-219	PIP metabolism
PLCD3	PWY3DJ-219	PIP metabolism
PLCG2	PWY3DJ-219	PIP metabolism
PLCZ1	PWY3DJ-219	PIP metabolism
FIG4	PWY3DJ-219	PIP metabolism
INPP5E	PWY3DJ-219	PIP metabolism
DLD	PWY-5173	superpathway of acetyl-CoA biosynthesis
DLAT	PWY-5173	superpathway of acetyl-CoA biosynthesis
PDHA2	PWY-5173	superpathway of acetyl-CoA biosynthesis
PDHB	PWY-5173	superpathway of acetyl-CoA biosynthesis
PDHA1	PWY-5173	superpathway of acetyl-CoA biosynthesis
ACLY	PWY-5173	superpathway of acetyl-CoA biosynthesis
SOD3	DETOX1-PWY	superoxide radicals degradation
SOD1	DETOX1-PWY	superoxide radicals degradation
SOD2	DETOX1-PWY	superoxide radicals degradation
CAT	DETOX1-PWY	superoxide radicals degradation
AS3MT	PWY-4202	arsenate detoxification I (glutaredoxin)
GSTO1	PWY-4202	arsenate detoxification I (glutaredoxin)
TXNL4B	PWY-4202	arsenate detoxification I (glutaredoxin)
TXNDC16	PWY-4202	arsenate detoxification I (glutaredoxin)
NHLRC2	PWY-4202	arsenate detoxification I (glutaredoxin)
CKMT2	PWY3DJ-471	creatine-phosphate energy transfer
SLC25A4	PWY3DJ-471	creatine-phosphate energy transfer
VDAC1	PWY3DJ-471	creatine-phosphate energy transfer
VDAC2	PWY3DJ-471	creatine-phosphate energy transfer
VDAC3	PWY3DJ-471	creatine-phosphate energy transfer
CKB	PWY3DJ-471	creatine-phosphate energy transfer
CKM	PWY3DJ-471	creatine-phosphate energy transfer
ACLY	PWY-5172	acetyl-CoA biosynthesis (from citrate)
TALDO1	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)
TKT	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)
TKTL2	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)
TKTL1	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)
RPE	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)
RPIA	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)
H6PD	OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)
PGLS	OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)
PGD	OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)
MDH2	TCA-1	TCA cycle
IDH2	TCA-1	TCA cycle
CS	TCA-1	TCA cycle
ACO1	TCA-1	TCA cycle
ACO2	TCA-1	TCA cycle
SDHA	TCA-1	TCA cycle
SDHB	TCA-1	TCA cycle
SDHC	TCA-1	TCA cycle
SDHD	TCA-1	TCA cycle
SUCLG1	TCA-1	TCA cycle
SUCLG2	TCA-1	TCA cycle
MDH2	PWY-5690-1	TCA cycle variation III (eukaryotic)
CS	PWY-5690-1	TCA cycle variation III (eukaryotic)
ACO1	PWY-5690-1	TCA cycle variation III (eukaryotic)
ACO2	PWY-5690-1	TCA cycle variation III (eukaryotic)
SDHA	PWY-5690-1	TCA cycle variation III (eukaryotic)
SDHB	PWY-5690-1	TCA cycle variation III (eukaryotic)
SDHC	PWY-5690-1	TCA cycle variation III (eukaryotic)
SDHD	PWY-5690-1	TCA cycle variation III (eukaryotic)
IDH3A	PWY-5690-1	TCA cycle variation III (eukaryotic)
IDH3B	PWY-5690-1	TCA cycle variation III (eukaryotic)
SUCLG1	PWY-5690-1	TCA cycle variation III (eukaryotic)
SUCLG2	PWY-5690-1	TCA cycle variation III (eukaryotic)
BDH2	PWY66-368	ketolysis
BDH1	PWY66-368	ketolysis
OXCT1	PWY66-368	ketolysis
ACAT1	PWY66-368	ketolysis
ACAT2	PWY66-368	ketolysis
GPD1L	PWY-6118	glycerol-3-phosphate shuttle
GPD2	PWY-6118	glycerol-3-phosphate shuttle
GPD1	PWY-6118	glycerol-3-phosphate shuttle
ACAT1	PWY66-367	ketogenesis
ACAT2	PWY66-367	ketogenesis
HMGCS2	PWY66-367	ketogenesis
HMGCS1	PWY66-367	ketogenesis
HMGCL	PWY66-367	ketogenesis
HMGCLL1	PWY66-367	ketogenesis
BDH2	PWY66-367	ketogenesis
BDH1	PWY66-367	ketogenesis
CYC1	PWY-3781	aerobic respiration -- electron donor II
UQCRB	PWY-3781	aerobic respiration -- electron donor II
UQCRC1	PWY-3781	aerobic respiration -- electron donor II
UQCRC2	PWY-3781	aerobic respiration -- electron donor II
UQCRH	PWY-3781	aerobic respiration -- electron donor II
UQCRQ	PWY-3781	aerobic respiration -- electron donor II
UQCRFS1	PWY-3781	aerobic respiration -- electron donor II
SDHA	PWY-3781	aerobic respiration -- electron donor II
SDHB	PWY-3781	aerobic respiration -- electron donor II
SDHC	PWY-3781	aerobic respiration -- electron donor II
SDHD	PWY-3781	aerobic respiration -- electron donor II
NDUFA1	PWY-3781	aerobic respiration -- electron donor II
NDUFA2	PWY-3781	aerobic respiration -- electron donor II
NDUFA3	PWY-3781	aerobic respiration -- electron donor II
NDUFA4	PWY-3781	aerobic respiration -- electron donor II
NDUFA4L2	PWY-3781	aerobic respiration -- electron donor II
NDUFA5	PWY-3781	aerobic respiration -- electron donor II
NDUFA6	PWY-3781	aerobic respiration -- electron donor II
NDUFA7	PWY-3781	aerobic respiration -- electron donor II
NDUFA8	PWY-3781	aerobic respiration -- electron donor II
NDUFA9	PWY-3781	aerobic respiration -- electron donor II
NDUFA10	PWY-3781	aerobic respiration -- electron donor II
NDUFA11	PWY-3781	aerobic respiration -- electron donor II
NDUFA12	PWY-3781	aerobic respiration -- electron donor II
YJEFN3	PWY-3781	aerobic respiration -- electron donor II
NDUFAB1	PWY-3781	aerobic respiration -- electron donor II
NDUFAF1	PWY-3781	aerobic respiration -- electron donor II
NDUFAF2	PWY-3781	aerobic respiration -- electron donor II
NDUFAF3	PWY-3781	aerobic respiration -- electron donor II
NDUFAF4	PWY-3781	aerobic respiration -- electron donor II
NDUFB2	PWY-3781	aerobic respiration -- electron donor II
NDUFB3	PWY-3781	aerobic respiration -- electron donor II
NDUFB4	PWY-3781	aerobic respiration -- electron donor II
NDUFB5	PWY-3781	aerobic respiration -- electron donor II
NDUFB6	PWY-3781	aerobic respiration -- electron donor II
NDUFB7	PWY-3781	aerobic respiration -- electron donor II
NDUFB8	PWY-3781	aerobic respiration -- electron donor II
NDUFB9	PWY-3781	aerobic respiration -- electron donor II
NDUFB10	PWY-3781	aerobic respiration -- electron donor II
NDUFB11	PWY-3781	aerobic respiration -- electron donor II
NDUFC1	PWY-3781	aerobic respiration -- electron donor II
NDUFC2-KCTD14	PWY-3781	aerobic respiration -- electron donor II
NDUFS1	PWY-3781	aerobic respiration -- electron donor II
NDUFS2	PWY-3781	aerobic respiration -- electron donor II
NDUFS3	PWY-3781	aerobic respiration -- electron donor II
NDUFS4	PWY-3781	aerobic respiration -- electron donor II
NDUFS5	PWY-3781	aerobic respiration -- electron donor II
NDUFS6	PWY-3781	aerobic respiration -- electron donor II
NDUFS7	PWY-3781	aerobic respiration -- electron donor II
NDUFS8	PWY-3781	aerobic respiration -- electron donor II
NDUFV1	PWY-3781	aerobic respiration -- electron donor II
NDUFV2	PWY-3781	aerobic respiration -- electron donor II
NDUFV3	PWY-3781	aerobic respiration -- electron donor II
COX5A	PWY-3781	aerobic respiration -- electron donor II
COX5B	PWY-3781	aerobic respiration -- electron donor II
COX6C	PWY-3781	aerobic respiration -- electron donor II
COX7C	PWY-3781	aerobic respiration -- electron donor II
NDUFA1	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA2	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA3	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA4	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA4L2	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA5	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA6	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA7	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA8	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA9	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA10	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA11	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA12	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
YJEFN3	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFAB1	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFAF1	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFAF2	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFAF3	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFAF4	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFB2	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFB3	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFB4	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFB5	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFB6	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFB7	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFB8	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFB9	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFB10	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFB11	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFC1	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFC2-KCTD14	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFS1	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFS2	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFS3	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFS4	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFS5	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFS6	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFS7	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFS8	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFV1	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFV2	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFV3	PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer
NDUFA1	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA2	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA3	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA4	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA4L2	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA5	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA6	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA7	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA8	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA9	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA10	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA11	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFA12	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
YJEFN3	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFAB1	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFAF1	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFAF2	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFAF3	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFAF4	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFB2	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFB3	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFB4	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFB5	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFB6	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFB7	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFB8	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFB9	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFB10	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFB11	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFC1	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFC2-KCTD14	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFS1	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFS2	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFS3	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFS4	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFS5	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFS6	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFS7	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFS8	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFV1	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFV2	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
NDUFV3	PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer
GPD2	AERESPDON-PWY	aerobic respiration -- electron donors reaction list
GPD1	AERESPDON-PWY	aerobic respiration -- electron donors reaction list
SDHA	AERESPDON-PWY	aerobic respiration -- electron donors reaction list
SDHB	AERESPDON-PWY	aerobic respiration -- electron donors reaction list
SDHC	AERESPDON-PWY	aerobic respiration -- electron donors reaction list
SDHD	AERESPDON-PWY	aerobic respiration -- electron donors reaction list
LDHD	AERESPDON-PWY	aerobic respiration -- electron donors reaction list
LDHB	PWY-5481	pyruvate fermentation to lactate
LDHC	PWY-5481	pyruvate fermentation to lactate
LDHA	PWY-5481	pyruvate fermentation to lactate
LDHAL6B	PWY-5481	pyruvate fermentation to lactate
GCK	ANAGLYCOLYSIS-PWY	glycolysis III
ALDOB	ANAGLYCOLYSIS-PWY	glycolysis III
ALDOA	ANAGLYCOLYSIS-PWY	glycolysis III
ALDOC	ANAGLYCOLYSIS-PWY	glycolysis III
TPI1	ANAGLYCOLYSIS-PWY	glycolysis III
GAPDH	ANAGLYCOLYSIS-PWY	glycolysis III
GAPDHS	ANAGLYCOLYSIS-PWY	glycolysis III
PGK2	ANAGLYCOLYSIS-PWY	glycolysis III
PGK1	ANAGLYCOLYSIS-PWY	glycolysis III
PGAM2	ANAGLYCOLYSIS-PWY	glycolysis III
PGAM1	ANAGLYCOLYSIS-PWY	glycolysis III
PKLR	ANAGLYCOLYSIS-PWY	glycolysis III
ADPGK	P341-PWY	glycolysis V (Pyrococcus)
ALDOB	P341-PWY	glycolysis V (Pyrococcus)
ALDOA	P341-PWY	glycolysis V (Pyrococcus)
ALDOC	P341-PWY	glycolysis V (Pyrococcus)
TPI1	P341-PWY	glycolysis V (Pyrococcus)
PGAM2	P341-PWY	glycolysis V (Pyrococcus)
PGAM1	P341-PWY	glycolysis V (Pyrococcus)
PKLR	P341-PWY	glycolysis V (Pyrococcus)
PKLR	GLYCOLYSIS	glycolysis I
PGAM2	GLYCOLYSIS	glycolysis I
PGAM1	GLYCOLYSIS	glycolysis I
PGK2	GLYCOLYSIS	glycolysis I
PGK1	GLYCOLYSIS	glycolysis I
GAPDH	GLYCOLYSIS	glycolysis I
GAPDHS	GLYCOLYSIS	glycolysis I
TPI1	GLYCOLYSIS	glycolysis I
ALDOB	GLYCOLYSIS	glycolysis I
ALDOA	GLYCOLYSIS	glycolysis I
ALDOC	GLYCOLYSIS	glycolysis I
FBP2	GLYCOLYSIS	glycolysis I
FBP1	GLYCOLYSIS	glycolysis I
